,θ_wind (deg),U_hub (m/s),θ_wave_new (deg),Hs (m),Tp (s)
117108,12.937971787350454,5.335192273148349,22.682136535645,1.842997074127,9.061926841736
140543,220.5170025506903,8.451780197131141,37.733459472656,2.139863014221,11.25697517395
197801,284.1611397415452,2.689899874747897,32.197120666504006,0.939404010773,8.197764396667
105189,352.627484279803,15.858505678896234,12.995506286620994,4.826720237732,15.253448486328
126806,290.58221511364246,4.179066245225981,9.457717895507995,1.27053797245,9.63031578064
56552,252.4018811767345,8.474448415079705,37.797088623047,1.319383502007,9.769688606262
254093,43.95291293605295,10.79021937666269,20.625762939453,2.879985332489,12.791193008423
111624,348.4622893625968,6.736015802857835,25.929183959960994,2.560672044754,12.298553466797
267722,345.1803714328335,15.446583410245127,5.269775390625,2.275496244431,6.986747264862
1469,346.64801422713174,19.777828491243003,24.06463623046901,3.321573019028,13.435413360596
59393,136.4108867590249,5.246414992423375,22.536163330078,1.997673988342,11.167726516724
253329,263.03687905364575,9.893396480330152,42.471923828125,2.442707300186,16.179166793823
122256,345.0703602280701,11.773725936729132,14.697425842285,2.395599603653,13.089676856995
13682,232.41952938037127,4.419081591975848,24.789779663085994,1.414015054703,11.323701858521
10808,125.9604759473978,15.931196315566345,331.620151519775,2.226241588593,9.267780303955
131974,268.2850341575329,9.091584070731727,28.676399230957003,4.287832260132,15.8154296875
246101,206.84948035925697,7.010870869708946,79.389907836914,0.736983954906,9.611152648926
112493,67.32392422734308,15.252138747065604,343.32804107666,4.28332567215,13.200365066528
103398,41.06620063114371,4.6946635373894,335.326232910156,2.088803291321,9.60627746582
77758,16.601104930222228,7.372297572727392,24.878723144530998,2.988322496414,12.455556869507
45036,52.10414840664766,19.44669651799557,1.444175720215,3.651737213135,12.416688919067
267820,60.70183251830051,10.047675407983611,347.050117492676,1.205868244171,8.460822105408
58113,113.64638503575716,5.635659438711006,357.78734588623,1.071776509285,10.054912567139
5241,115.6163605676824,1.1821425277264523,352.458694458008,2.024270057678,7.241774559021
272563,58.5555067919037,11.924791191526811,348.57413482666,1.848503947258,8.077931404114
187712,14.499535016507531,6.033705258639213,357.59107208252,1.976197838783,9.602866172791
17734,140.64900978087417,5.1066660260588295,22.23512268066401,1.41713654995,11.715926170349
255740,256.76071841075634,14.5291542553568,44.17274475097699,4.541472434998,15.155964851379
163800,248.13966875755943,9.099640762242664,51.06840515136699,1.117367863655,8.912801742554
124008,192.07355946768607,8.364978276546898,68.3076171875,1.324442505836,8.360933303833
258912,312.95817968197025,2.964453644094207,19.537818908690998,1.044239878654,8.470184326172
132573,162.79422212332452,8.134444208741767,5.512832641602003,1.965682506561,13.712557792664
274506,353.4380016069894,4.118730662303332,348.060554504395,1.204890966415,10.147146224976
225832,356.88682630316714,9.476736867291846,22.369552612305,2.814567565918,12.309147834778
274945,15.825998123930768,4.383673297706383,38.17094421386699,0.563819110394,8.379319190979
85666,38.04899372365048,21.27580688161058,342.009834289551,4.679460525513,9.990718841553
70923,54.944965965344416,4.683674160927863,352.007225036621,3.969124078751,15.371402740479
112585,316.31348690010066,15.610702143411004,29.417152404785,4.611387729645,13.539381980896
76946,353.4083977748936,14.711578410206132,13.704040527344006,3.106239557266,10.162929534912
95123,315.6776321689244,7.210335133157621,25.529922485352003,2.284833192825,12.183448791504
128145,331.1834408981575,4.889854670341909,25.50765991210901,0.970245182514,7.927352428436
197353,338.0223608335885,9.435736026698809,30.130821228027003,1.081789135933,8.27321434021
58098,354.9749026489436,2.1838267968635785,11.256980895995994,0.869726002216,7.314063072205
15838,58.01154490685634,11.916207829494022,332.054714202881,2.19690155983,11.917283058167
66888,282.11402227430744,15.471446958335944,55.28205871582,2.391355991364,7.287680149078
1630,125.0178615061058,11.899212761039832,23.67327880859401,5.505081653595,14.401720046997
189889,213.5306477719221,11.201641214028951,34.136322021484006,1.207529902458,8.430281639099
98769,218.18668822860403,18.893204477627823,135.992874145508,3.183298826218,7.227602481842
134044,242.55211501208584,14.652749269553532,99.376586914062,1.957196116447,6.155484676361
12742,31.741138517141387,11.176096796442838,315.500511169434,1.546455025673,6.525580883026
208724,20.5905742489235,10.432435904242316,16.98316192627,2.206994056702,9.301198959351
266902,51.349407315711865,3.807095576545248,351.296073913574,1.109648227692,9.407330513
182572,78.6981914296863,11.616625780544508,22.871040344238,2.760593652725,14.254525184631
266893,63.75152759762605,6.4053091211645015,343.644958496094,1.050044775009,9.676337242126
94723,38.23777373227294,14.03798873193201,344.072555541992,6.18817615509,14.039608001709
17110,10.420053796967238,11.5735683390429,350.569435119629,3.550481081009,11.182863235474
28937,298.05483283353504,5.951777179268009,55.093170166016,0.783014118671,10.098427772522
162037,307.59249976067485,20.85930205476603,42.553405761719006,3.59709072113,8.759325027466
8788,211.11221317669816,8.602031203851684,26.037254333495994,2.577078342438,9.001242637634
111856,290.7505206365226,17.102342543486248,44.09510803222699,3.869314908981,9.699214935303
248275,140.61675442932537,3.490182952476672,15.924827575684006,1.532504558563,10.948771476746
245952,19.34701620245093,5.373705851830872,21.38698577880901,3.80494427681,14.18578338623
245193,208.27130555183905,12.246484211639157,158.467926025391,1.507391929626,5.416832923889
106935,21.70169234709429,2.8897518669979525,358.752838134766,1.973582148552,12.31227684021
217333,181.651128072919,10.71247090605749,174.475372314453,1.514302372932,5.927549362183
265387,316.27773483374324,9.505427021562268,16.316619873047003,2.856157302856,12.200786590576
81567,157.88511982433354,10.390053503022884,345.016632080078,1.978404521942,11.054309844971
193982,233.2836989676312,6.717904682350118,20.456130981445,2.000213384628,12.614381790161
33780,16.96030886044395,17.55440497314425,312.911399841309,3.956017017365,10.92542552948
273515,143.6218153740822,7.533308068244261,43.23263549804699,0.75461179018,8.356881141663
74926,338.79880962045803,17.255842536249613,28.908401489258,3.381400346756,8.956523895264
148394,185.6074557746265,6.071896005693464,21.629463195800994,2.000275611877,13.065313339233
88442,329.98388206508724,3.726759619851989,348.823013305664,1.275279998779,13.607950210571
219994,59.23239649224152,11.166771955400074,341.567115783691,3.151895284653,12.653235435486
143118,95.02522891742484,1.8597619374085088,357.456230163574,2.227392911911,14.496255874634
19132,44.272376850409984,18.80732306599096,331.637550354004,4.324210643768,11.197432518005
234207,121.22794532584666,0.6047150176234666,22.689079284668,0.691494166851,9.886523246765
221885,187.8790844450997,9.956869069404258,28.515785217285,1.624237418175,10.338815689087
262123,246.8423934177769,14.757238988805238,76.420501708984,2.662610292435,11.790455818176
272635,275.4680179967644,9.910865951210626,13.493202209472996,3.8258061409,13.849303245544
203037,28.90988721381713,10.43099716612438,21.84986114502,4.444894790649,13.937084197998
198191,258.7199241402675,5.523801300193611,29.52939605712901,0.906080067158,8.243877410889
232742,291.58296113315214,5.771583116350661,37.613739013672,1.557703495026,10.396773338318
143451,191.334374287246,8.14316976569534,65.88414001464801,1.033964633942,7.301302909851
34245,304.4817303302095,8.850832072620348,27.471466064453,1.984124064445,11.830750465393
147282,308.6678903075408,5.593109363647982,23.997711181640994,1.719873547554,12.333793640137
124529,16.826902461934242,4.718554864173669,11.012084960937996,2.766363859177,13.590178489685
204468,356.2933044587404,13.296015898666884,31.642570495605,4.84413433075,14.058035850525
243696,27.53864987490848,14.92626783104958,343.747344970703,3.891851902008,10.765760421753
61598,17.730134213563993,16.472424791707606,356.79914855957,3.993302822113,10.75133895874
32785,53.411475351321805,8.624431514755337,6.848526000977003,3.10486125946,10.795923233032
13100,289.8190696694016,7.392402830568584,28.321014404297003,1.359043955803,8.295126914978
97393,41.57702035473781,14.007737951848044,340.153762817383,3.449934959412,12.823377609253
37875,77.99232263151914,8.392779899170636,323.095726013184,1.0819054842,6.258641719818
164648,289.44388438768624,13.48023189451248,41.044738769530994,2.012343883514,8.924113273621
42387,157.52856567744712,5.201590318822388,25.06056213378901,1.536154985428,11.039392471313
143050,150.240871699211,3.850354078183027,15.728561401367005,0.734372258186,6.072193145752
27761,40.701445340487226,14.50739172606881,0.9363937377929972,5.606833934784,16.503446578979
181313,36.31504662681753,5.63894222095379,25.05422210693401,1.842431306839,12.348634719849
15754,290.28950691437507,16.527979904038013,58.773376464844006,3.525425672531,9.171380996704
110472,263.0210638298948,10.97361619312281,64.90466308593801,1.302477836609,5.555609703064
237370,207.5191263927936,12.931060226693251,141.489227294922,1.614271044731,6.037865161896
157743,197.30071923656547,16.613142400532066,163.226806640625,2.548728942871,7.111064434052
16693,275.406009444918,19.69676298063081,60.87927246093801,4.090817451477,9.941288948059
142650,198.12260123432844,5.119453934141108,6.940711975097997,1.876720428467,13.406991958618
165159,151.22074863985424,15.02394377209846,213.755645751953,2.491114854813,7.096549034119
176631,278.0805272675125,8.370587756821191,12.631233215332005,2.615270614624,9.669711112976
225104,201.67132139008012,13.17648172713459,109.371719360352,2.293673276901,10.101110458374
168789,40.49780556212112,27.897195169349214,341.696960449219,9.145302772522,14.67277431488
86953,278.57227616239857,5.857441657192767,16.515151977539006,2.687349796295,12.24182510376
25993,270.5004460568844,10.060124406379757,71.98681640625,2.343141794205,10.407855987549
153486,297.6180386273983,6.51122770619395,19.10385894775401,1.8488894701,9.379097938538
219382,39.07188463019534,15.095400511907991,357.723846435547,3.550751447678,12.533979415894
8447,89.34317118226234,3.683138149778961,38.624847412109006,7.297565937042,13.692157745361
204501,28.28534211152713,18.28817542553306,354.81517791748,4.213152885437,10.482128143311
20268,35.46743860037245,5.8275878341743415,359.395462036133,1.171179294586,11.541239738464
164887,156.2247188968041,3.1618917809100315,323.052490234375,1.275102496147,9.696300506592
41522,190.78060733374164,7.23083647996136,330.264308929443,0.989056825638,9.418975830078
206734,350.080748816395,11.811614456308646,17.399391174315994,1.867597818375,7.521430492401
113175,136.24836811040186,11.784763130841114,18.26580810546901,3.298409938812,14.446990966797
102991,251.294036379847,5.406125597922435,7.885284423827997,1.564854025841,8.196510314941
205848,237.9541815243196,11.87200793138167,56.777404785156,1.72855758667,10.742024421692
85687,5.425742124152933,5.594270363764513,18.690216064453,3.25311923027,11.416443824768
195338,201.9528973586528,8.233832612115833,6.941413879395,1.401451468468,11.846894264221
209512,72.37330161256126,5.228256063984556,16.104690551757997,2.415005207062,12.276691436768
49194,267.4930443993105,8.570109614401185,48.63464355468801,0.939709603786,9.151597976685
251874,311.4468649467153,11.75059824574332,35.742515563965,3.436972141266,13.276503562927
168206,66.64379863122133,15.655859630933726,319.241966247559,2.329831600189,9.176498413086
181856,327.5684530297893,18.868176936829865,8.685890197754006,4.703993797302,11.145805358887
176313,273.86025653227347,9.179628976861965,48.85348510742199,1.376662373543,7.75733757019
202982,23.65600024186484,16.26341456407991,348.830848693848,5.159616947174,12.405734062195
87765,340.1083317507734,13.005235157874829,7.948501586914006,4.805811405182,15.582762718201
64113,75.65563030669031,2.5389481173962496,17.437927246094006,1.4438996315,9.890745162964
58308,334.4244100540016,6.428731992645178,29.253967285155998,1.900607705116,9.724231719971
139834,276.349248828742,6.999367914814668,4.480964660645,1.750908255577,11.435824394226
199461,12.742593076953728,4.382183171627153,4.585594177245994,3.403459787369,13.365073204041
186386,183.65855746344008,9.419635733601956,100.71923828125,0.896144151688,6.562336921692
56689,343.66961071836045,8.815402507440186,17.081878662109006,1.215647101402,9.044196128845
252196,7.460459925681537,3.7601554717362,352.14509582519497,1.029188394547,9.2711353302
186995,187.58936584430828,11.098025393118716,61.42735290527301,1.845700383186,10.869914054871
14309,241.82476313023665,8.436745610978907,47.81044006347699,1.722797989845,9.964168548584
269294,286.63407644314333,2.998201811322377,29.096298217773,1.410370349884,12.188408851624
268750,298.42120065686026,7.764385787605844,33.172882080078,3.016344547272,12.120127677917
22439,315.1342277214635,12.827787131896244,38.922424316406,2.602748632431,9.679759025574
249379,98.36068597963944,5.729425668153587,343.612800598145,0.983863115311,9.019512176514
277690,107.24355704649776,5.182724415776851,1.6558227539059942,1.326468467712,9.840304374695
264093,193.57545254391465,10.96610953101657,143.229064941406,1.437228083611,11.098084449768
194912,12.164808004374368,13.099105773296756,337.94837188720703,1.94634103775,6.369848251343
270659,16.550783082334647,11.017530731734457,344.62293243408203,3.212640047073,10.45902633667
60086,51.54081462332856,17.69116789752672,326.862152099609,4.412558555603,10.800536155701
222731,4.007309823580355,6.4240043627162935,12.61058807373,2.128326177597,12.673888206482
64834,192.83700732900127,4.083893268707258,26.410842895508,1.878687500954,11.408431053162
159571,278.7274535307828,6.011159045307713,2.2558975219729973,2.452102184296,13.249214172363
255429,291.7653331233753,1.884977982419974,342.662490844727,1.039863824844,12.065434455872
251186,214.5755630893652,17.421163398592196,145.788528442383,2.213320970535,6.236733913422
50735,168.99011197611964,8.753179388796005,12.313926696777004,2.178547382355,12.313313484192
236204,215.277968383759,11.710756110761908,80.305892944336,1.880759716034,13.25267791748
50828,45.66878260823787,9.933639100745058,352.251113891602,2.8859770298,10.97888469696
118829,342.7869428773424,3.483001432671657,12.790969848632995,1.230540037155,9.485651016235
233296,306.5567163539513,10.282616516118589,39.61868286132801,1.141064882278,6.199924468994
151103,189.89692753048848,7.983855179718077,219.702758789062,1.132423400879,6.103698730469
74738,276.6650307940683,8.53658578706772,33.095039367675994,1.217212796211,9.594796180725
263815,56.47231850568591,11.240626698541972,285.522924423218,2.755149126053,9.665470123291
272588,15.83330826596896,16.476475269161565,318.010158538818,3.183015346527,7.88357591629
249737,16.596265168159366,7.4977085127275,21.17327880859401,0.959126710892,6.85404253006
267056,276.7791928342706,10.58523418819634,37.52303314209,2.400749206543,12.382388114929
191130,279.1701016932087,7.82735436693593,22.030647277832003,2.81746339798,13.516884803772
269717,327.24938247652545,2.4422714223882225,332.952621459961,1.413975834846,8.472743034363
114859,152.43272453924482,5.634012337942873,351.570373535156,1.31977057457,13.892017364502
15911,321.30014426070966,16.356546095047538,12.959991455077995,3.670018196106,10.018672943115
208849,123.67979415585567,11.1599097261495,256.921478271484,2.19656252861,8.116810798645
104575,180.4962338383452,14.040899534157557,179.75283813476602,2.347546100616,7.113399982452
11776,173.26527447108842,10.85949121937212,165.484420776367,1.339217543602,11.187880516052
147652,160.38656650885315,17.799950592564635,214.443359375,3.232340574265,7.46722650528
46041,199.59840990646344,7.76147016685141,7.186820983887003,1.842244148254,11.767775535583
251902,245.71902722447376,13.736094949895692,67.953796386719,2.341285705566,7.794896602631
89574,340.7900452337749,13.250068084605278,22.04273223877,4.400152206421,14.511052131653
162676,222.3970286098269,10.129271797028771,123.486389160156,1.324388623238,5.575956821442
235949,58.46514227466221,19.43816582947347,320.084449768066,2.333283901215,6.196137428284
130082,16.406731321303006,9.968495689781976,309.750885009766,1.254856467247,9.535759925842
185211,359.38144367703944,10.834590743344943,29.906700134277003,5.64710855484,15.514345169067
257584,153.5327023931712,4.499796467731584,359.98666381835903,0.653250575066,9.720975875854
22728,272.0589738301011,7.131405017426316,32.470680236815994,1.311228990555,11.487693786621
13034,298.8331070045268,8.758199928704643,31.70021820068401,1.486862659454,7.482566356659
17364,63.52223560985642,12.228252348719572,14.394317626952995,2.964228868484,13.410239219666
243002,163.34980503017746,6.034567627521975,349.45710754394497,2.113081693649,10.259522438049
194635,96.51696106465192,7.477823137748119,4.952644348145,2.38126707077,11.731767654419
45769,256.56194475097715,8.463612827629019,39.08947753906199,1.914455533028,13.088458061218
84045,240.2401014112732,13.165370522005889,69.91484069824199,1.382965564728,5.057954311371
50475,128.61504832485346,20.85045559238771,3.0749664306640057,3.781154155731,12.594232559204
39420,257.6342454842856,2.859317132343286,32.150634765625,0.884421885014,6.940855026245
171248,13.210185574977794,4.798708041053834,18.86239624023401,1.42776787281,10.451379776001
250914,335.1813662200535,9.942353554783208,27.535278320312003,2.035509586334,10.013096809387
154336,52.62715626097071,14.291106030456708,328.967571258545,2.248783588409,7.016764163971
8014,88.77209339778206,10.12032733062252,338.93490600585903,2.238522529602,11.625844955444
239019,0.9060157961595604,4.616672704339132,45.66142272949199,1.03537273407,10.585227966309
119741,334.7103070431147,7.961935736537404,13.550331115722996,2.274343490601,11.219299316406
78327,198.0637331090106,12.328184805696624,159.268096923828,2.156262636185,7.245131015778
235952,67.53289509422179,21.5010536990628,309.288764953613,3.577273845673,7.983290672302
269968,153.8077231887576,7.517577053608431,14.561897277832005,1.703304052353,13.848284721375
238587,181.57613535713995,12.09256464279737,205.847412109375,1.19236946106,4.92791891098
278129,349.1109551920305,10.214419893797253,354.356010437012,1.770845293999,12.550374984741
269120,208.0855196308252,13.808378310138409,152.784774780273,1.662441253662,5.846369743347
9921,125.55748117065237,14.20273746872567,295.171855926514,3.577528238297,12.864528656006
142252,305.99138886710455,8.029053507676952,21.742729187012003,1.776898264885,12.041152954102
252050,252.12266747719343,5.39846912673101,3.736656188965,1.100554585457,9.348459243774
136185,231.7301813394808,8.917401667993477,50.455230712890994,1.110502362251,10.164217948914
277609,206.0034818232806,11.689945611683145,31.139320373535,1.713136315346,17.701751708984
50979,19.698814928225744,12.432366192121837,352.104148864746,3.415232419968,10.194316864014
206669,302.7763486774542,8.536922814341466,40.488525390625,1.251026034355,9.877173423767
14214,13.67799080870333,9.966754266494585,354.611450195312,2.090748548508,10.535348892212
14900,336.40365112325145,10.867788210710607,27.996696472168,2.989240169525,12.608077049255
204522,344.63363657325846,9.278560084673837,10.415382385254006,3.238154888153,12.946866035461
112991,244.1674666280985,7.621591622326948,61.0146484375,1.262435078621,9.791304588318
113940,229.22050229502292,2.5192342415173794,33.44953918457,1.36065018177,11.407722473145
225049,284.105853332319,6.281818855155112,30.10589599609401,2.233512878418,13.924848556519
258818,21.28477529628513,10.840396371899407,349.019157409668,1.728596329689,8.360159873962
161642,181.7420568953208,10.735947839500732,9.177581787109006,1.434428453445,8.359777450562
78792,51.64286646612881,10.138474070680992,356.71167755127,3.760484695435,15.607888221741
147381,21.84014565137356,19.11657887458293,336.09390258789097,5.877783298492,11.865393638611
140038,203.26064822800595,11.379616367614537,45.855163574219006,2.094472408295,10.801376342773
21006,17.26903427337537,12.537316784442282,1.5644989013670028,3.207336902618,10.355484008789
146918,46.05385686907409,6.751964451947984,16.373413085937997,2.780690670013,11.28929901123
9778,97.6552141686026,9.145329782128414,348.64380645752,2.89591884613,13.96888256073
243656,128.7672618323027,9.047562025114592,286.36150932312,1.474918723106,10.33535194397
84727,37.0929373622429,8.955572448021398,9.97274017334,2.123350381851,10.448226928711
207279,281.9136237870993,6.090544327814169,73.17982482910199,0.646136641502,6.855488777161
80881,26.865734942222453,12.924719866058396,12.282234191895,4.045121669769,14.93717956543
237468,161.01591838724235,9.139368924508217,321.099529266357,1.471663117409,10.600087165833
202636,39.76971000176464,15.374628892836297,350.17349243164097,4.340977191925,12.850692749023
14539,39.80147272870737,8.356622049972911,347.99227905273403,1.006322860718,8.630300521851
180956,118.4337175000132,7.883353181584029,343.268882751465,0.891350209713,8.036422729492
253328,261.49895055991306,10.516923994289089,42.55813598632801,2.31804895401,16.234231948853
18891,147.76751640413036,12.633927496699911,210.15512084960895,1.798892140388,5.538134098053
154522,147.90991014914675,5.270486337970199,38.796691894530994,0.825167655945,11.295066833496
68414,16.47908009358087,19.94060628919938,7.315582275390994,4.700283527374,11.765906333923
17136,0.2971634523955644,16.858749555346282,358.785423278809,4.375734806061,11.91979598999
223264,340.5442601911526,11.1791921785084,26.942008972168,1.181678652763,4.867140769958
234295,42.77820425505005,8.822876313573012,2.593696594237997,1.373010754585,10.927363395691
187993,23.59805006866522,4.976818838761276,24.443817138672003,2.13581609726,11.847352027893
33373,349.6941545980304,9.368695436242293,31.356239318848,3.017571687698,13.540188789368
262848,192.6589139975419,15.379737491146386,150.80924987793,3.002010583878,9.905961990356
202533,24.540974656665668,8.659230824330617,6.273139953612997,2.260413408279,12.04785823822
151507,333.9683063257602,6.450787011529693,18.765502929688,1.33377468586,9.214509963989
184555,230.5147814044652,7.272350362064936,139.525970458984,0.692785680294,4.778098583221
187576,24.44647202747576,4.55232588807764,14.208229064940994,1.850907564163,10.497910499573
2863,68.89202431420905,3.565285299594525,39.720062255859006,1.910271286964,6.880682945251
265055,328.1487048598027,15.669969842686942,28.445114135742003,3.407133817673,9.511176109314
193684,48.30948772850307,18.759699772674328,346.57406616210903,3.978833675385,10.122186660767
181549,23.315069975576115,8.130724628311786,19.582984924315998,3.187842607498,13.692758560181
113843,257.3526367537809,5.409679832464112,42.714584350586,0.998932182789,9.48761844635
254343,25.78485388359024,20.843825962697487,354.864036560059,5.691544055939,12.583906173706
153673,323.94443933354216,2.450419307046985,33.490386962890994,1.087241053581,9.367031097412
63091,331.30407285144605,4.754200715692385,6.894790649414006,4.082984447479,15.692625999451
219325,13.993311313598753,17.432517563112533,344.799926757812,5.859065055847,12.973350524902
96200,318.3111152025318,15.02928454525749,351.00985717773403,4.105420589447,14.428518295288
170493,0.7668941664360456,11.38095601230491,5.1737365722659945,2.0461165905,8.072268486023
269431,218.584458436222,10.765439922052872,101.482025146484,1.618793964386,8.379643440247
268140,64.37513285999466,12.673108163575224,339.53556823730503,1.692345023155,7.668944358826
63552,280.90326637927615,3.031426174703329,15.126113891602005,2.377584934235,12.318654060364
125320,25.494972501787835,3.9211709242098856,32.399147033690994,1.865680336952,12.607555389404
154800,289.9014797226796,8.825782555095135,53.39920043945301,1.113927483559,5.667064189911
175599,30.030704640973266,24.219751851695243,351.232208251953,4.375020503998,8.356366157532
60112,25.6335541462434,20.688146141397635,349.971176147461,6.922872066498,14.251534461975
73153,200.05803600032235,10.504004004366582,136.823684692383,1.418422341347,4.990458011627
39028,250.01233688941545,7.368139682318381,25.354774475098,2.28630566597,11.442914962769
195607,6.996809578177629,19.09428985350231,342.11669921875,4.453988075256,10.276109695435
154679,16.195493995690804,15.023511216504309,4.247657775879006,3.735609769821,11.339781761169
157506,13.069625406421618,9.275396010466242,338.171806335449,2.347204446793,11.67674446106
70864,126.61812566879163,5.210286829452778,0.4678268432620029,1.871670365334,13.224472045898
255791,1.8653033772189964,5.859330423119174,35.096733093262,1.090958595276,9.142072677612
172431,352.1683652253033,5.455578634354327,9.28246307373,1.537544488907,10.397727012634
152217,179.00712197636474,4.783322980024351,16.891181945800994,1.244545102119,10.693395614624
209722,304.4926024687396,12.254842148502687,21.459526062012003,2.135048866272,12.119799613953
19129,67.60921892105617,17.463519000610912,326.131359100342,3.726172447205,11.504425048828
145550,187.69748014878067,7.806542784671056,168.35546875,0.86430811882,4.902851104736
140968,350.0114687886095,4.496249201047188,9.784812927245994,3.245584249496,12.621105194092
94199,206.86336134253705,14.731045074384806,122.222137451172,2.384402751923,8.303419113159
43367,274.1992638640796,6.543778452096487,40.23344421386699,3.316557884216,12.917247772217
222273,260.526565684935,7.6588325871588125,13.018058776855,1.481541991234,9.466373443604
184826,77.69748628514486,9.038071262678676,17.704574584960994,2.294368505478,12.218053817749
234995,21.16051617991582,8.559797734690163,334.929565429688,2.468463420868,8.706657409668
46967,275.92425785211293,8.227291119059325,55.482681274414006,1.007166385651,8.630005836487
159244,40.25358563743463,14.766095315592104,2.0437469482420028,3.645376443863,13.849047660828
47072,276.7285647419572,4.74657744304777,39.06459045410199,0.802890777588,9.991525650024
205374,301.8672009723568,6.638582393526806,32.631103515625,1.712020635605,9.86218547821
206626,338.93889159480256,4.448683335819008,31.13851928710901,1.188095450401,11.705819129944
278047,138.35452798477115,0.6869570279906286,1.503280639647997,1.254486560822,15.865884780884
86864,30.59395644755617,8.254570672693164,358.093162536621,2.112863063812,14.325726509094
271981,235.60233871214405,5.505941409245176,72.156173706055,0.99413383007,7.917712211609
131260,358.5178426742922,16.504844074340106,17.046928405762003,3.996468544006,12.824229240417
118329,325.7282973573046,4.925905019223685,344.112594604492,0.990886807442,8.326776504517
157493,138.94500347895365,8.9535753655095,331.820384979248,2.159835338593,11.526385307312
262958,160.86013084466845,10.454401534462734,252.016693115234,1.404564619064,11.920175552368
8195,63.14998421296264,4.825841657553995,0.3048858642579972,2.193681716919,10.562642097473
235611,277.42737126541925,4.811639163794631,44.00581359863301,1.271619081497,8.239273071289
48667,272.4829411839345,4.842856040520762,177.73681640625,0.718931913376,5.244080543518
223984,49.11829936701885,6.298916949523093,349.588279724121,0.750030219555,6.110121250153
28934,263.89081486666345,4.835461371819847,87.92257690429699,0.882013142109,9.815144538879
157221,213.7158301015189,8.57350708340621,61.514419555664006,1.391949892044,8.878692626953
95777,177.44249545947469,14.258262777348564,200.16278076171895,2.018262386322,6.303757190704
142837,12.222130511461486,19.236145179629403,6.826881408690994,2.717725753784,7.145491600037
192473,319.83690126535754,9.355326889367577,23.76879119873,2.524859905243,10.733213424683
206041,342.8699512372212,7.764332590841163,18.22297668457,2.281960248947,10.223376274109
246481,352.08595995431205,14.50055206508274,13.192993164062004,5.423093318939,13.62055015564
75880,236.45381906071492,5.693128894164942,64.49458312988301,0.967264354229,8.641134262085
186857,90.24386805700118,8.48415827470539,336.450378417969,2.057997941971,9.413395881653
175698,19.080912658033395,14.594492633156522,6.442512512207003,5.063646316528,14.351761817932
221969,285.6339814518866,13.40505646220543,48.40705871582,2.188789129257,8.99106502533
211113,257.4907069899768,16.988406275788865,73.77796936035199,3.693694591522,10.637985229492
197413,47.87313884538424,8.48589154790761,353.67945098877,0.973932921886,7.180587768555
251155,212.95379749217463,9.975118651977724,150.716247558594,1.126996159554,4.959049224854
39617,113.99748808823117,3.614107178949547,342.887756347656,1.036000847816,8.436513900757
147950,271.1266709185237,8.069549000011676,9.870170593262005,1.707684516907,8.417701721191
167687,256.65897409134345,10.2649765895832,28.380180358887003,1.646539449692,10.230237007141
238832,52.06311100989271,12.461095918544418,346.046752929688,3.525534629822,11.713735580444
17342,19.631983238480085,10.127851350275265,20.508377075195,3.163431167603,14.483646392822
87905,221.20180264165955,11.573492927254728,33.400276184082,2.880699872971,13.296710014343
1597,183.67369293496824,4.520721363080398,27.26670074462901,3.015268325806,13.263165473938
95539,189.33659780567524,13.993442175557716,171.09677124023398,1.873507499695,6.18810749054
195913,239.4452392030829,11.398474482335804,110.345855712891,1.358846306801,5.15336561203
42617,150.92506462915753,8.204552096900851,298.375291824341,1.065905809402,7.730365753174
233804,221.96706648271888,8.091793871172962,43.998031616210994,1.101056814194,9.322556495667
147290,200.83470986945537,4.919518675871808,24.894256591797003,1.678237557411,11.861267089844
115636,323.916624203892,6.111236031382737,28.74179077148401,3.087722063065,14.325075149536
179385,261.2199969946815,6.829636918188641,49.15132141113301,1.010569214821,8.957122802734
276906,3.982205946644187,8.845235634012582,15.965484619140994,1.217608571053,8.56663608551
138172,177.21243901224418,13.240073290179,191.168182373047,1.610705018044,6.094762802124
157292,178.81142697056077,11.256732361085936,61.263900756836,1.458298325539,12.364109039307
3010,312.54515742207553,8.884854213241592,67.149719238281,1.006657719612,6.548089981079
83829,46.972744470150126,9.48517251934725,19.783409118652003,2.932767391205,11.980344772339
58662,186.25471677575752,10.681162172667795,169.30609130859398,1.305230975151,9.035420417786
187762,359.7501100271665,2.9981213726973115,3.2934188842770027,2.082910060883,12.316693305969
153871,197.42403936023751,4.275574241135293,33.419784545898,0.899210870266,9.920938491821
221067,350.55254105757643,16.14491196722147,12.175163269042995,5.064208030701,13.47718334198
194549,340.92122912230684,8.434889620130825,353.130767822266,2.968488454819,12.062809944153
52078,200.0258496640389,7.408862177705016,8.941635131835994,1.89931666851,11.952319145203
253494,30.22841283905523,20.77581910414797,12.466102600097996,6.179370880127,16.128129959106
6582,186.46818509393435,4.358440596686362,13.240257263184006,1.910498142242,12.968066215515
167335,211.1876762009341,18.17611470084749,152.96337890625,2.242196798325,6.35100030899
158287,206.95670747369024,20.52658662476501,160.866149902344,3.479696273804,7.813593864441
196449,249.9891349838781,7.400163239049748,25.410385131835994,1.173583388329,8.597702980042
143464,164.66361317506122,9.315398928984246,184.757232666016,0.827492594719,3.946979045868
35040,153.84494880733567,6.374641028039909,5.801811218262003,1.78800535202,13.464524269104
